Age,Column (decade year) 2,Country,Country (max female),Country Code,Country highlight,Country: OECD Avg ,Country: other than OECD Avg,Decades only : T|F,Effective labour market exit age (bins),Every 5 years T|F,Gender,Gender filter,Measure1,OECD Average highlight,OECD Average highlight (female),OECD Average highlight (male),OECD Member: T|F,Ref Area,Reference area,Region (group),Row (decade year) 2,Sex,UPPER Country,UPPER(Gender),Year,Year (2 figures),Year (each 5 years),Year Int,Age | Years,Country name value,Effective labour market exit age,Effective labour market exit age (female),Effective labour market exit age (male),Effective labour market exit age (tooltip),Exit age - Female outliers max,Obs Value
Not applicable,2,Portugal,Portugal,PRT,False,,Portugal,False,61,False,Male,False,Effective labour market exit age,False,False,False,OECD member,PRT,Portugal,Europe & Middle East,2,Male,PORTUGAL,MALE,01-01-1994,'94,,1994,61.8,,61.8,,61.8,61.8,,61.8
Not applicable,2,Portugal,Portugal,PRT,False,,Portugal,False,61,False,Male,False,Effective labour market exit age,False,False,False,OECD member,PRT,Portugal,Europe & Middle East,2,Male,PORTUGAL,MALE,01-01-1995,'95,,1995,61.5,,61.5,,61.5,61.5,,61.5
Not applicable,2,Portugal,Portugal,PRT,False,,Portugal,False,61,False,Male,False,Effective labour market exit age,False,False,False,OECD member,PRT,Portugal,Europe & Middle East,2,Male,PORTUGAL,MALE,01-01-1996,'96,,1996,61.9,,61.9,,61.9,61.9,,61.9
Not applicable,2,Portugal,Portugal,PRT,False,,Portugal,False,60,True,Male,False,Effective labour market exit age,False,False,False,OECD member,PRT,Portugal,Europe & Middle East,2,Male,PORTUGAL,MALE,01-01-1997,'97,1997,1997,60.4,,60.4,,60.4,60.4,,60.4
Not applicable,2,Portugal,Portugal,PRT,False,,Portugal,False,61,False,Male,False,Effective labour market exit age,False,False,False,OECD member,PRT,Portugal,Europe & Middle East,2,Male,PORTUGAL,MALE,01-01-1998,'98,,1998,61.1,,61.1,,61.1,61.1,,61.1
Not applicable,2,Portugal,Portugal,PRT,False,,Portugal,False,61,False,Male,False,Effective labour market exit age,False,False,False,OECD member,PRT,Portugal,Europe & Middle East,2,Male,PORTUGAL,MALE,01-01-1999,'99,,1999,61.0,,61.0,,61.0,61.0,,61.0
Not applicable,2,Portugal,Portugal,PRT,False,,Portugal,False,60,False,Male,False,Effective labour market exit age,False,False,False,OECD member,PRT,Portugal,Europe & Middle East,2,Male,PORTUGAL,MALE,01-01-2000,'00,,2000,60.7,,60.7,,60.7,60.7,,60.7
Not applicable,2,Portugal,Portugal,PRT,False,,Portugal,False,61,False,Male,False,Effective labour market exit age,False,False,False,OECD member,PRT,Portugal,Europe & Middle East,2,Male,PORTUGAL,MALE,01-01-2001,'01,,2001,61.0,,61.0,,61.0,61.0,,61.0
Not applicable,1,Portugal,Portugal,PRT,False,,Portugal,True,61,True,Male,False,Effective labour market exit age,False,False,False,OECD member,PRT,Portugal,Europe & Middle East,2,Male,PORTUGAL,MALE,01-01-2002,'02,2002,2002,61.4,,61.4,,61.4,61.4,,61.4
Not applicable,2,Portugal,Portugal,PRT,False,,Portugal,False,61,False,Male,False,Effective labour market exit age,False,False,False,OECD member,PRT,Portugal,Europe & Middle East,2,Male,PORTUGAL,MALE,01-01-2003,'03,,2003,61.3,,61.3,,61.3,61.3,,61.3
Not applicable,2,Portugal,Portugal,PRT,False,,Portugal,False,61,False,Male,False,Effective labour market exit age,False,False,False,OECD member,PRT,Portugal,Europe & Middle East,2,Male,PORTUGAL,MALE,01-01-2004,'04,,2004,61.9,,61.9,,61.9,61.9,,61.9
Not applicable,2,Portugal,Portugal,PRT,False,,Portugal,False,62,False,Male,False,Effective labour market exit age,False,False,False,OECD member,PRT,Portugal,Europe & Middle East,2,Male,PORTUGAL,MALE,01-01-2005,'05,,2005,62.9,,62.9,,62.9,62.9,,62.9
Not applicable,2,Portugal,Portugal,PRT,False,,Portugal,False,63,False,Male,False,Effective labour market exit age,False,False,False,OECD member,PRT,Portugal,Europe & Middle East,2,Male,PORTUGAL,MALE,01-01-2006,'06,,2006,63.1,,63.1,,63.1,63.1,,63.1
Not applicable,2,Portugal,Portugal,PRT,False,,Portugal,False,63,True,Male,False,Effective labour market exit age,False,False,False,OECD member,PRT,Portugal,Europe & Middle East,2,Male,PORTUGAL,MALE,01-01-2007,'07,2007,2007,63.4,76,63.4,,63.4,63.4,,63.4
Not applicable,2,Portugal,Portugal,PRT,False,,Portugal,False,63,False,Male,False,Effective labour market exit age,False,False,False,OECD member,PRT,Portugal,Europe & Middle East,2,Male,PORTUGAL,MALE,01-01-2008,'08,,2008,63.4,,63.4,,63.4,63.4,,63.4
Not applicable,2,Portugal,Portugal,PRT,False,,Portugal,False,63,False,Male,False,Effective labour market exit age,False,False,False,OECD member,PRT,Portugal,Europe & Middle East,2,Male,PORTUGAL,MALE,01-01-2009,'09,,2009,63.8,,63.8,,63.8,63.8,,63.8
Not applicable,2,Portugal,Portugal,PRT,False,,Portugal,False,63,False,Male,False,Effective labour market exit age,False,False,False,OECD member,PRT,Portugal,Europe & Middle East,2,Male,PORTUGAL,MALE,01-01-2010,'10,,2010,63.4,,63.4,,63.4,63.4,,63.4
Not applicable,2,Portugal,Portugal,PRT,False,,Portugal,False,62,False,Male,False,Effective labour market exit age,False,False,False,OECD member,PRT,Portugal,Europe & Middle East,2,Male,PORTUGAL,MALE,01-01-2011,'11,,2011,62.8,,62.8,,62.8,62.8,,62.8
Not applicable,2,Portugal,Portugal,PRT,False,,Portugal,True,62,True,Male,False,Effective labour market exit age,False,False,False,OECD member,PRT,Portugal,Europe & Middle East,2,Male,PORTUGAL,MALE,01-01-2012,'12,2012,2012,62.9,,62.9,,62.9,62.9,,62.9
Not applicable,2,Portugal,Portugal,PRT,False,,Portugal,False,63,False,Male,False,Effective labour market exit age,False,False,False,OECD member,PRT,Portugal,Europe & Middle East,2,Male,PORTUGAL,MALE,01-01-2013,'13,,2013,63.3,,63.3,,63.3,63.3,,63.3
Not applicable,2,Portugal,Portugal,PRT,False,,Portugal,False,63,False,Male,False,Effective labour market exit age,False,False,False,OECD member,PRT,Portugal,Europe & Middle East,2,Male,PORTUGAL,MALE,01-01-2014,'14,,2014,63.6,,63.6,,63.6,63.6,,63.6
Not applicable,2,Portugal,Portugal,PRT,False,,Portugal,False,64,False,Male,False,Effective labour market exit age,False,False,False,OECD member,PRT,Portugal,Europe & Middle East,2,Male,PORTUGAL,MALE,01-01-2015,'15,,2015,64.2,,64.2,,64.2,64.2,,64.2
Not applicable,2,Portugal,Portugal,PRT,False,,Portugal,False,65,False,Male,False,Effective labour market exit age,False,False,False,OECD member,PRT,Portugal,Europe & Middle East,2,Male,PORTUGAL,MALE,01-01-2016,'16,,2016,65.7,,65.7,,65.7,65.7,,65.7
Not applicable,2,Portugal,Portugal,PRT,False,,Portugal,False,66,True,Male,False,Effective labour market exit age,False,False,False,OECD member,PRT,Portugal,Europe & Middle East,2,Male,PORTUGAL,MALE,01-01-2017,'17,2017,2017,66.1,,66.1,,66.1,66.1,,66.1
Not applicable,2,Portugal,Portugal,PRT,False,,Portugal,False,65,False,Male,False,Effective labour market exit age,False,False,False,OECD member,PRT,Portugal,Europe & Middle East,2,Male,PORTUGAL,MALE,01-01-2018,'18,,2018,65.3,,65.3,,65.3,65.3,,65.3
Not applicable,2,Portugal,Portugal,PRT,False,,Portugal,False,65,False,Male,False,Effective labour market exit age,False,False,False,OECD member,PRT,Portugal,Europe & Middle East,2,Male,PORTUGAL,MALE,01-01-2019,'19,,2019,65.7,,65.7,,65.7,65.7,,65.7
Not applicable,2,Portugal,Portugal,PRT,False,,Portugal,False,64,False,Male,False,Effective labour market exit age,False,False,False,OECD member,PRT,Portugal,Europe & Middle East,2,Male,PORTUGAL,MALE,01-01-2020,'20,,2020,64.9,,64.9,,64.9,64.9,,64.9
Not applicable,2,Portugal,Portugal,PRT,False,,Portugal,False,66,False,Male,False,Effective labour market exit age,False,False,False,OECD member,PRT,Portugal,Europe & Middle East,2,Male,PORTUGAL,MALE,01-01-2021,'21,,2021,66.4,,66.4,,66.4,66.4,,66.4
Not applicable,3,Portugal,Portugal,PRT,False,,Portugal,True,66,True,Male,False,Effective labour market exit age,False,False,False,OECD member,PRT,Portugal,Europe & Middle East,2,Male,PORTUGAL,MALE,01-01-2022,'22,2022,2022,66.6,,66.6,,66.6,66.6,,66.6
Not applicable,1,Slovak Republic,Slovak Republic,SVK,False,,Slovak Republic,True,62,True,Male,False,Effective labour market exit age,False,False,False,OECD member,SVK,Slovak Republic,Europe & Middle East,1,Male,SLOVAK REPUBLIC,MALE,01-01-1972,'72,1972,1972,62.4,,62.4,,62.4,62.4,,62.4
Not applicable,2,Slovak Republic,Slovak Republic,SVK,False,,Slovak Republic,False,62,False,Male,False,Effective labour market exit age,False,False,False,OECD member,SVK,Slovak Republic,Europe & Middle East,2,Male,SLOVAK REPUBLIC,MALE,01-01-1973,'73,,1973,62.1,,62.1,,62.1,62.1,,62.1
Not applicable,2,Slovak Republic,Slovak Republic,SVK,False,,Slovak Republic,False,61,False,Male,False,Effective labour market exit age,False,False,False,OECD member,SVK,Slovak Republic,Europe & Middle East,2,Male,SLOVAK REPUBLIC,MALE,01-01-1974,'74,,1974,61.7,,61.7,,61.7,61.7,,61.7
Not applicable,2,Slovak Republic,Slovak Republic,SVK,False,,Slovak Republic,False,61,False,Male,False,Effective labour market exit age,False,False,False,OECD member,SVK,Slovak Republic,Europe & Middle East,2,Male,SLOVAK REPUBLIC,MALE,01-01-1975,'75,,1975,61.3,,61.3,,61.3,61.3,,61.3
Not applicable,2,Slovak Republic,Slovak Republic,SVK,False,,Slovak Republic,False,61,False,Male,False,Effective labour market exit age,False,False,False,OECD member,SVK,Slovak Republic,Europe & Middle East,2,Male,SLOVAK REPUBLIC,MALE,01-01-1976,'76,,1976,61.4,,61.4,,61.4,61.4,,61.4
Not applicable,2,Slovak Republic,Slovak Republic,SVK,False,,Slovak Republic,False,61,True,Male,False,Effective labour market exit age,False,False,False,OECD member,SVK,Slovak Republic,Europe & Middle East,2,Male,SLOVAK REPUBLIC,MALE,01-01-1977,'77,1977,1977,61.5,,61.5,,61.5,61.5,,61.5
Not applicable,2,Slovak Republic,Slovak Republic,SVK,False,,Slovak Republic,False,61,False,Male,False,Effective labour market exit age,False,False,False,OECD member,SVK,Slovak Republic,Europe & Middle East,2,Male,SLOVAK REPUBLIC,MALE,01-01-1978,'78,,1978,61.6,,61.6,,61.6,61.6,,61.6
Not applicable,2,Slovak Republic,Slovak Republic,SVK,False,,Slovak Republic,False,61,False,Male,False,Effective labour market exit age,False,False,False,OECD member,SVK,Slovak Republic,Europe & Middle East,2,Male,SLOVAK REPUBLIC,MALE,01-01-1979,'79,,1979,61.7,,61.7,,61.7,61.7,,61.7
Not applicable,2,Slovak Republic,Slovak Republic,SVK,False,,Slovak Republic,False,61,False,Male,False,Effective labour market exit age,False,False,False,OECD member,SVK,Slovak Republic,Europe & Middle East,2,Male,SLOVAK REPUBLIC,MALE,01-01-1980,'80,,1980,61.8,,61.8,,61.8,61.8,,61.8
Not applicable,2,Slovak Republic,Slovak Republic,SVK,False,,Slovak Republic,False,62,False,Male,False,Effective labour market exit age,False,False,False,OECD member,SVK,Slovak Republic,Europe & Middle East,2,Male,SLOVAK REPUBLIC,MALE,01-01-1981,'81,,1981,62.1,,62.1,,62.1,62.1,,62.1
Not applicable,2,Slovak Republic,Slovak Republic,SVK,False,,Slovak Republic,True,62,True,Male,False,Effective labour market exit age,False,False,False,OECD member,SVK,Slovak Republic,Europe & Middle East,1,Male,SLOVAK REPUBLIC,MALE,01-01-1982,'82,1982,1982,62.4,,62.4,,62.4,62.4,,62.4
Not applicable,2,Slovak Republic,Slovak Republic,SVK,False,,Slovak Republic,False,62,False,Male,False,Effective labour market exit age,False,False,False,OECD member,SVK,Slovak Republic,Europe & Middle East,2,Male,SLOVAK REPUBLIC,MALE,01-01-1983,'83,,1983,62.5,,62.5,,62.5,62.5,,62.5
Not applicable,2,Slovak Republic,Slovak Republic,SVK,False,,Slovak Republic,False,62,False,Male,False,Effective labour market exit age,False,False,False,OECD member,SVK,Slovak Republic,Europe & Middle East,2,Male,SLOVAK REPUBLIC,MALE,01-01-1984,'84,,1984,62.7,,62.7,,62.7,62.7,,62.7
Not applicable,2,Slovak Republic,Slovak Republic,SVK,False,,Slovak Republic,False,62,False,Male,False,Effective labour market exit age,False,False,False,OECD member,SVK,Slovak Republic,Europe & Middle East,2,Male,SLOVAK REPUBLIC,MALE,01-01-1985,'85,,1985,62.8,,62.8,,62.8,62.8,,62.8
Not applicable,2,Slovak Republic,Slovak Republic,SVK,False,,Slovak Republic,False,62,False,Male,False,Effective labour market exit age,False,False,False,OECD member,SVK,Slovak Republic,Europe & Middle East,2,Male,SLOVAK REPUBLIC,MALE,01-01-1986,'86,,1986,62.5,,62.5,,62.5,62.5,,62.5
Not applicable,2,Slovak Republic,Slovak Republic,SVK,False,,Slovak Republic,False,62,True,Male,False,Effective labour market exit age,False,False,False,OECD member,SVK,Slovak Republic,Europe & Middle East,2,Male,SLOVAK REPUBLIC,MALE,01-01-1987,'87,1987,1987,62.1,,62.1,,62.1,62.1,,62.1
Not applicable,2,Slovak Republic,Slovak Republic,SVK,False,,Slovak Republic,False,61,False,Male,False,Effective labour market exit age,False,False,False,OECD member,SVK,Slovak Republic,Europe & Middle East,2,Male,SLOVAK REPUBLIC,MALE,01-01-1988,'88,,1988,61.8,,61.8,,61.8,61.8,,61.8
Not applicable,2,Slovak Republic,Slovak Republic,SVK,False,,Slovak Republic,False,61,False,Male,False,Effective labour market exit age,False,False,False,OECD member,SVK,Slovak Republic,Europe & Middle East,2,Male,SLOVAK REPUBLIC,MALE,01-01-1989,'89,,1989,61.5,,61.5,,61.5,61.5,,61.5
Not applicable,2,Slovak Republic,Slovak Republic,SVK,False,,Slovak Republic,False,61,False,Male,False,Effective labour market exit age,False,False,False,OECD member,SVK,Slovak Republic,Europe & Middle East,2,Male,SLOVAK REPUBLIC,MALE,01-01-1990,'90,,1990,61.3,,61.3,,61.3,61.3,,61.3
Not applicable,2,Slovak Republic,Slovak Republic,SVK,False,,Slovak Republic,False,61,False,Male,False,Effective labour market exit age,False,False,False,OECD member,SVK,Slovak Republic,Europe & Middle East,2,Male,SLOVAK REPUBLIC,MALE,01-01-1991,'91,,1991,61.0,,61.0,,61.0,61.0,,61.0
Not applicable,3,Slovak Republic,Slovak Republic,SVK,False,,Slovak Republic,True,60,True,Male,False,Effective labour market exit age,False,False,False,OECD member,SVK,Slovak Republic,Europe & Middle East,1,Male,SLOVAK REPUBLIC,MALE,01-01-1992,'92,1992,1992,60.4,,60.4,,60.4,60.4,,60.4
Not applicable,2,Slovak Republic,Slovak Republic,SVK,False,,Slovak Republic,False,59,False,Male,False,Effective labour market exit age,False,False,False,OECD member,SVK,Slovak Republic,Europe & Middle East,2,Male,SLOVAK REPUBLIC,MALE,01-01-1993,'93,,1993,59.9,,59.9,,59.9,59.9,,59.9
Not applicable,2,Slovak Republic,Slovak Republic,SVK,False,,Slovak Republic,False,59,False,Male,False,Effective labour market exit age,False,False,False,OECD member,SVK,Slovak Republic,Europe & Middle East,2,Male,SLOVAK REPUBLIC,MALE,01-01-1994,'94,,1994,59.8,,59.8,,59.8,59.8,,59.8
Not applicable,2,Slovak Republic,Slovak Republic,SVK,False,,Slovak Republic,False,59,False,Male,False,Effective labour market exit age,False,False,False,OECD member,SVK,Slovak Republic,Europe & Middle East,2,Male,SLOVAK REPUBLIC,MALE,01-01-1995,'95,,1995,59.8,,59.8,,59.8,59.8,,59.8
Not applicable,2,Slovak Republic,Slovak Republic,SVK,False,,Slovak Republic,False,59,False,Male,False,Effective labour market exit age,False,False,False,OECD member,SVK,Slovak Republic,Europe & Middle East,2,Male,SLOVAK REPUBLIC,MALE,01-01-1996,'96,,1996,59.5,,59.5,,59.5,59.5,,59.5
Not applicable,2,Slovak Republic,Slovak Republic,SVK,False,,Slovak Republic,False,59,True,Male,False,Effective labour market exit age,False,False,False,OECD member,SVK,Slovak Republic,Europe & Middle East,2,Male,SLOVAK REPUBLIC,MALE,01-01-1997,'97,1997,1997,59.1,,59.1,,59.1,59.1,,59.1
Not applicable,2,Slovak Republic,Slovak Republic,SVK,False,,Slovak Republic,False,58,False,Male,False,Effective labour market exit age,False,False,False,OECD member,SVK,Slovak Republic,Europe & Middle East,2,Male,SLOVAK REPUBLIC,MALE,01-01-1998,'98,,1998,58.9,,58.9,,58.9,58.9,,58.9
Not applicable,2,Slovak Republic,Slovak Republic,SVK,False,,Slovak Republic,False,58,False,Male,False,Effective labour market exit age,False,False,False,OECD member,SVK,Slovak Republic,Europe & Middle East,2,Male,SLOVAK REPUBLIC,MALE,01-01-1999,'99,,1999,58.5,,58.5,,58.5,58.5,,58.5
Not applicable,2,Slovak Republic,Slovak Republic,SVK,False,,Slovak Republic,False,58,False,Male,False,Effective labour market exit age,False,False,False,OECD member,SVK,Slovak Republic,Europe & Middle East,2,Male,SLOVAK REPUBLIC,MALE,01-01-2000,'00,,2000,58.8,,58.8,,58.8,58.8,,58.8
Not applicable,2,Slovak Republic,Slovak Republic,SVK,False,,Slovak Republic,False,59,False,Male,False,Effective labour market exit age,False,False,False,OECD member,SVK,Slovak Republic,Europe & Middle East,2,Male,SLOVAK REPUBLIC,MALE,01-01-2001,'01,,2001,59.0,,59.0,,59.0,59.0,,59.0
Not applicable,1,Slovak Republic,Slovak Republic,SVK,False,,Slovak Republic,True,58,True,Male,False,Effective labour market exit age,False,False,False,OECD member,SVK,Slovak Republic,Europe & Middle East,2,Male,SLOVAK REPUBLIC,MALE,01-01-2002,'02,2002,2002,58.8,,58.8,,58.8,58.8,,58.8
Not applicable,2,Slovak Republic,Slovak Republic,SVK,False,,Slovak Republic,False,59,False,Male,False,Effective labour market exit age,False,False,False,OECD member,SVK,Slovak Republic,Europe & Middle East,2,Male,SLOVAK REPUBLIC,MALE,01-01-2003,'03,,2003,59.5,,59.5,,59.5,59.5,,59.5
Not applicable,2,Slovak Republic,Slovak Republic,SVK,False,,Slovak Republic,False,59,False,Male,False,Effective labour market exit age,False,False,False,OECD member,SVK,Slovak Republic,Europe & Middle East,2,Male,SLOVAK REPUBLIC,MALE,01-01-2004,'04,,2004,59.2,,59.2,,59.2,59.2,,59.2
Not applicable,2,Slovak Republic,Slovak Republic,SVK,False,,Slovak Republic,False,58,False,Male,False,Effective labour market exit age,False,False,False,OECD member,SVK,Slovak Republic,Europe & Middle East,2,Male,SLOVAK REPUBLIC,MALE,01-01-2005,'05,,2005,58.7,,58.7,,58.7,58.7,,58.7
Not applicable,2,Slovak Republic,Slovak Republic,SVK,False,,Slovak Republic,False,58,False,Male,False,Effective labour market exit age,False,False,False,OECD member,SVK,Slovak Republic,Europe & Middle East,2,Male,SLOVAK REPUBLIC,MALE,01-01-2006,'06,,2006,58.7,,58.7,,58.7,58.7,,58.7
Not applicable,2,Slovak Republic,Slovak Republic,SVK,False,,Slovak Republic,False,58,True,Male,False,Effective labour market exit age,False,False,False,OECD member,SVK,Slovak Republic,Europe & Middle East,2,Male,SLOVAK REPUBLIC,MALE,01-01-2007,'07,2007,2007,58.8,76,58.8,,58.8,58.8,,58.8
Not applicable,2,Slovak Republic,Slovak Republic,SVK,False,,Slovak Republic,False,58,False,Male,False,Effective labour market exit age,False,False,False,OECD member,SVK,Slovak Republic,Europe & Middle East,2,Male,SLOVAK REPUBLIC,MALE,01-01-2008,'08,,2008,58.7,,58.7,,58.7,58.7,,58.7
Not applicable,2,Slovak Republic,Slovak Republic,SVK,False,,Slovak Republic,False,59,False,Male,False,Effective labour market exit age,False,False,False,OECD member,SVK,Slovak Republic,Europe & Middle East,2,Male,SLOVAK REPUBLIC,MALE,01-01-2009,'09,,2009,59.3,,59.3,,59.3,59.3,,59.3
Not applicable,2,Slovak Republic,Slovak Republic,SVK,False,,Slovak Republic,False,59,False,Male,False,Effective labour market exit age,False,False,False,OECD member,SVK,Slovak Republic,Europe & Middle East,2,Male,SLOVAK REPUBLIC,MALE,01-01-2010,'10,,2010,59.5,,59.5,,59.5,59.5,,59.5
Not applicable,2,Slovak Republic,Slovak Republic,SVK,False,,Slovak Republic,False,59,False,Male,False,Effective labour market exit age,False,False,False,OECD member,SVK,Slovak Republic,Europe & Middle East,2,Male,SLOVAK REPUBLIC,MALE,01-01-2011,'11,,2011,59.9,,59.9,,59.9,59.9,,59.9
Not applicable,2,Slovak Republic,Slovak Republic,SVK,False,,Slovak Republic,True,60,True,Male,False,Effective labour market exit age,False,False,False,OECD member,SVK,Slovak Republic,Europe & Middle East,2,Male,SLOVAK REPUBLIC,MALE,01-01-2012,'12,2012,2012,60.4,,60.4,,60.4,60.4,,60.4
Not applicable,2,Slovak Republic,Slovak Republic,SVK,False,,Slovak Republic,False,60,False,Male,False,Effective labour market exit age,False,False,False,OECD member,SVK,Slovak Republic,Europe & Middle East,2,Male,SLOVAK REPUBLIC,MALE,01-01-2013,'13,,2013,60.8,,60.8,,60.8,60.8,,60.8
